TRXNBR,TRXDT,SUP_CODE,CUSTNAME,REFERENCE,Year,REF_TYPE,DESCRIPTION, EXTENDED_AMOUNT ,DESC2,DESC3,CC,DPTNBR
121010013504304,5/25/2023,7001557,ภรณ์พริมมา บจก. (SL แยก OI),A1D03-MADP000432-HO,2023,ADP,Display,"  10,000.00 ",Display Fee,0380_Fix amt May 2023,21110,0380
121010013501109,5/25/2023,7001557,ภรณ์พริมมา บจก. (SL แยก OI),P1D03-MCOF001686-HO,2023,COF,รายการส่งเสริมการขาย,"  48,913.76 ",Cooperate Coupons Support,NULL,21110,0380
121010013502305,5/25/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MNIT002105-HO,2023,NIT,Entrance Fee,"  34,066.71 ",New Item,NULL,21640,0440
121010013502679,5/25/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MADP005849-HO,2023,ADP,Display,"  4,504.99 ",Display Fee,NULL,21630,0430
121010013502688,5/25/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MMMF005005-HO,2023,MMF,Sale Promotion Income,"  2,252.49 ",Merchandise Marketing Fund,NULL,21630,0430
121010013502694,5/25/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MOTN000167-HO,2023,OTN,รายการส่งเสริมการขาย,"  2,252.49 ",Other Promotion Support,NULL,21630,0430
121010013430131,4/13/2023,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MMMF001189-HO,2023,MMF,Sale Promotion Income,  886.22 ,Merchandise Marketing Fund,NULL,21760,0560
121010013430340,4/13/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MANI004182-HO,2023,ANI,ส่วนลดพิเศษ,"  2,329.37 ",Anniversary,NULL,21640,0440
121010013430526,4/13/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB009619-HO,2023,ARB,Rebate,"  109,201.40 ",Unconditional Rebate,NULL,21650,0450
121010013502120,5/25/2023,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MCOF001457-HO,2023,COF,รายการส่งเสริมการขาย,  506.97 ,Cooperate Coupons Support,NULL,21760,0560
121010013502123,5/25/2023,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MNRT002810-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,  506.97 ,Non Return Discount,NULL,21760,0560
121010013502302,5/25/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MBRO009551-HO,2023,BRO,ค่าโฆษณา,"  46,666.72 ",Brochure Fee,NULL,21640,0440
121010013502448,5/25/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS000750-HO,2023,DTS,Data Sharing,"  2,943.78 ",Data Sharing Fee,NULL,21650,0450
121010013502450,5/25/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN002316-HO,2023,SEN,รายการส่งเสริมการขาย,"  12,616.21 ",Seasonal Support,NULL,21650,0450
121010013502681,5/25/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MARB013562-HO,2023,ARB,Rebate,  492.82 ,Unconditional Rebate,NULL,21620,0420
121010013502682,5/25/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MARB013563-HO,2023,ARB,Rebate,"  7,320.60 ",Unconditional Rebate,NULL,21630,0430
121010013502684,5/25/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MBRO009155-HO,2023,BRO,ค่าโฆษณา,  379.10 ,Brochure Fee,NULL,21620,0420
121010013503104,5/25/2023,6001601,กรีนเอิร์ธ ไบโอเทคโนโลยี (ประเทศไทย) บจก.,P1D04-MADP006112-HO,2023,ADP,Display,  548.77 ,Display Fee,NULL,21661,0461
121010013503105,5/25/2023,6001601,กรีนเอิร์ธ ไบโอเทคโนโลยี (ประเทศไทย) บจก.,P1D04-MBRO009589-HO,2023,BRO,ค่าโฆษณา,  548.77 ,Brochure Fee,NULL,21661,0461
121010013432225,4/13/2023,6003922,กัสตรอนอมเม่อ บจก.,P1D05-MOTS001058-HO,2023,OTS,Sale Promotion Income,"  3,092.02 ",Other Promotion Service,NULL,21720,0520
121010013432691,4/13/2023,7001260,เบโค ไทย บจก.,P1D01-MDTS000476-HO,2023,DTS,Data Sharing,"  17,965.98 ",Data Sharing Fee,NULL,21512,0112
121010013504406,5/26/2023,1100649,ซี.พี.เค.คิทเช่นคลาส บจก.,A1D02-MRST000891-HO,2023,RST,ส่วนลดพิเศษ,"  5,000.00 ",Store Renovate,0210_Fix amt May 2023,21310,0210
121010013504686,5/26/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MNST005954-HO,2023,NST,ส่วนลดพิเศษ,"  23,954.55 ",New Store Opening,0450_Fix amt May 2023,21650,0450
121010013504687,5/26/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MRST003685-HO,2023,RST,ส่วนลดพิเศษ,"  11,590.91 ",Store Renovate,0450_Fix amt May 2023,21650,0450
121010013433534,4/13/2023,6002733,โรจูคิส อินเตอร์เนชั่นแนล บมจ. (เวชสำอาง),P1D04-MARB009573-HO,2023,ARB,Rebate,"  1,266.77 ",Unconditional Rebate,NULL,21660,0460
121010013434391,4/20/2023,0400776,ครีเดนซ์ บจก.,P1D04-MARB009698-HO,2023,ARB,Rebate,"  7,054.90 ",Unconditional Rebate,NULL,21630,0430
121010013435526,4/20/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MARB009704-HO,2023,ARB,Rebate,"  12,102.81 ",Unconditional Rebate,NULL,21630,0430
121010013435528,4/20/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MBRO006479-HO,2023,BRO,ค่าโฆษณา,  160.20 ,Brochure Fee,NULL,21620,0420
121010013435530,4/20/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MMMF003569-HO,2023,MMF,Sale Promotion Income,"  3,704.17 ",Merchandise Marketing Fund,NULL,21610,0410
121010013435533,4/20/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MNRT001563-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,"  4,630.21 ",Non Return Discount,NULL,21610,0410
121010013435538,4/20/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MOTN000124-HO,2023,OTN,รายการส่งเสริมการขาย,"  3,723.94 ",Other Promotion Support,NULL,21630,0430
121010013576847,7/20/2023,0400759,ครีเดนซ์ บจก.,P1D04-MARB020184-HO,2023,ARB,Rebate,"  17,783.20 ",Unconditional Rebate,NULL,21672,0472
121010013577179,7/20/2023,0800811,เจ.ที.ที. บจก.,P1D05-MNRT004021-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,"  5,850.10 ",Non Return Discount,NULL,21760,0560
121010013504588,5/26/2023,7001284,บงกชแก้ว (ประเทศไทย) บจก.,A1D02-MSEN003011-HO,2023,SEN,รายการส่งเสริมการขาย,"  7,333.33 ",Seasonal Support,0210_Fix amt May 2023,21310,0210
121010013504685,5/26/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MNIT002009-HO,2023,NIT,Entrance Fee,"  10,909.09 ",New Item,0450_Fix amt May 2023,21650,0450
121010013504637,5/26/2023,6003074,สยาม ไวเนอรี่คอมเมอร์เชี่ยล บจก.,A1D04-MOTS005408-HO,2023,OTS,Sale Promotion Income,"  375,000.00 ",Other Promotion Service,0450_Fix amt May 2023,21650,0450
121010013505203,5/26/2023,0400759,ครีเดนซ์ บจก.,A1D04-MSEN002206-HO,2023,SEN,รายการส่งเสริมการขาย,"  4,166.67 ",Seasonal Support,0472_Fix amt May 2023,21672,0472
121010013506180,6/2/2023,0400776,ครีเดนซ์ บจก.,P1D04-MARB014358-HO,2023,ARB,Rebate,"  5,702.03 ",Unconditional Rebate,NULL,21630,0430
121010013505368,5/26/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MBRO009111-HO,2023,BRO,ค่าโฆษณา,"  2,205,882.33 ",Brochure Fee,0410_Fix amt May 2023,21610,0410
121010013505372,5/26/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MOTS005434-HO,2023,OTS,Sale Promotion Income,"  4,200,000.00 ",Other Promotion Service,0410_Fix amt May 2023,21610,0410
121010013505373,5/26/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MRST003702-HO,2023,RST,ส่วนลดพิเศษ,"  3,676.50 ",Store Renovate,0410_Fix amt May 2023,21610,0410
121010013435886,4/20/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,P1D04-MARB010265-HO,2023,ARB,Rebate,"  213,061.49 ",Unconditional Rebate,NULL,21610,0410
121010013437867,4/20/2023,1100649,ซี.พี.เค.คิทเช่นคลาส บจก.,P1D02-MADP002493-HO,2023,ADP,Display,"  93,149.06 ",Display Fee,NULL,21310,0210
121010013507562,6/2/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MARB014364-HO,2023,ARB,Rebate,"  5,443.09 ",Unconditional Rebate,NULL,21610,0410
121010013507566,6/2/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MBRO009716-HO,2023,BRO,ค่าโฆษณา,  735.05 ,Brochure Fee,NULL,21620,0420
121010013507569,6/2/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MMMF005301-HO,2023,MMF,Sale Promotion Income,  294.02 ,Merchandise Marketing Fund,NULL,21620,0420
121010013507570,6/2/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MMMF005302-HO,2023,MMF,Sale Promotion Income,"  3,969.06 ",Merchandise Marketing Fund,NULL,21630,0430
121010013507576,6/2/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MOTN000175-HO,2023,OTN,รายการส่งเสริมการขาย,"  3,969.06 ",Other Promotion Support,NULL,21630,0430
121010013508604,6/2/2023,7001557,ภรณ์พริมมา บจก. (SL แยก OI),P1D03-MOTS001369-HO,2023,OTS,Sale Promotion Income,"  20,548.16 ",Other Promotion Service,NULL,21110,0380
121010013435527,4/20/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MBRO006478-HO,2023,BRO,ค่าโฆษณา,"  9,260.43 ",Brochure Fee,NULL,21610,0410
121010013435531,4/20/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MMMF003570-HO,2023,MMF,Sale Promotion Income,  64.08 ,Merchandise Marketing Fund,NULL,21620,0420
121010013436403,4/20/2023,7001557,ภรณ์พริมมา บจก. (SL แยก OI),P1D03-MGCS000983-HO,2023,GCS,ส่วนลด,"  2,394.24 ",Guarantee GP/Compensation,NULL,21110,0380
121010013436405,4/20/2023,7001557,ภรณ์พริมมา บจก. (SL แยก OI),P1D03-MOTS000935-HO,2023,OTS,Sale Promotion Income,  798.08 ,Other Promotion Service,NULL,21110,0380
121010013437278,4/20/2023,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MARB008315-HO,2023,ARB,Rebate,  116.01 ,Unconditional Rebate,NULL,21760,0560
121010013437429,4/20/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MBRO006829-HO,2023,BRO,ค่าโฆษณา,"  89,043.54 ",Brochure Fee,NULL,21640,0440
121010013437435,4/20/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MNIT001469-HO,2023,NIT,Entrance Fee,"  65,001.79 ",New Item,NULL,21640,0440
121010013507561,6/2/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MADP006251-HO,2023,ADP,Display,"  7,938.13 ",Display Fee,NULL,21630,0430
121010013507564,6/2/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MARB014366-HO,2023,ARB,Rebate,"  12,899.45 ",Unconditional Rebate,NULL,21630,0430
121010013507572,6/2/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MNRT002323-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,  367.52 ,Non Return Discount,NULL,21620,0420
121010013507972,6/2/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,P1D04-MARB014993-HO,2023,ARB,Rebate,"  19,732.59 ",Unconditional Rebate,NULL,21610,0410
121010013508007,6/2/2023,6001601,กรีนเอิร์ธ ไบโอเทคโนโลยี (ประเทศไทย) บจก.,P1D04-MADP006515-HO,2023,ADP,Display,  711.49 ,Display Fee,NULL,21661,0461
121010013509765,6/2/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MCOF006520-HO,2023,COF,รายการส่งเสริมการขาย,"  2,929.83 ",Cooperate Coupons Support,NULL,21640,0440
121010013509916,6/2/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB015066-HO,2023,ARB,Rebate,"  103,207.76 ",Unconditional Rebate,NULL,21650,0450
121010013511317,6/2/2023,0400759,ครีเดนซ์ บจก.,P1D04-MARB014705-HO,2023,ARB,Rebate,"  10,065.71 ",Unconditional Rebate,NULL,21672,0472
121010013578418,7/20/2023,6002733,โรจูคิส อินเตอร์เนชั่นแนล บมจ. (เวชสำอาง),P1D04-MBRO013819-HO,2023,BRO,ค่าโฆษณา,"  3,463.91 ",Brochure Fee,NULL,21660,0460
121010013578924,7/24/2023,6001124,ฟู้ดสตาร์ บจก.,A1D04-MGCS024706-HO,2023,GCS,ส่วนลด,"  2,602.50 ",Guarantee GP/Compensation,Instore_Bro.9/23_(8-28 Jun 23)_HYP+BMK+FP+DP,21640,0440
121010013578928,7/24/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,A1D04-MGCS024708-HO,2023,GCS,ส่วนลด,"  21,111.00 ",Guarantee GP/Compensation,Cat._IM 5/23 European food fair_(8 Jun-19 Jul 23),21610,0410
121010013580174,7/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS025194-HO,2023,GCS,ส่วนลด,"  206,976.00 ",Guarantee GP/Compensation,Bro.9/23_(8-28 Jun 23)_HYP+BMK+FP,21610,0410
121010013439080,4/20/2023,6003922,กัสตรอนอมเม่อ บจก.,P1D05-MOTS001145-HO,2023,OTS,Sale Promotion Income,"  1,740.32 ",Other Promotion Service,NULL,21720,0520
121010013439448,4/20/2023,7001260,เบโค ไทย บจก.,P1D01-MOTS000393-HO,2023,OTS,Sale Promotion Income,  927.79 ,Other Promotion Service,NULL,21512,0112
121010013440202,4/20/2023,6002733,โรจูคิส อินเตอร์เนชั่นแนล บมจ. (เวชสำอาง),P1D04-MBRO006866-HO,2023,BRO,ค่าโฆษณา,"  6,364.98 ",Brochure Fee,NULL,21661,0461
121010013440281,4/20/2023,6003074,สยาม ไวเนอรี่คอมเมอร์เชี่ยล บจก.,P1D04-MANI004516-HO,2023,ANI,ส่วนลดพิเศษ,"  44,900.52 ",Anniversary,NULL,21650,0450
121010013507575,6/2/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MOTN000174-HO,2023,OTN,รายการส่งเสริมการขาย,  294.02 ,Other Promotion Support,NULL,21620,0420
121010013508600,6/2/2023,7001557,ภรณ์พริมมา บจก. (SL แยก OI),P1D03-MARB002569-HO,2023,ARB,Rebate,"  107,877.84 ",Unconditional Rebate,NULL,21110,0380
121010013509110,6/2/2023,3001474,เพียวฟู้ดส์ (บจก.),P1D05-MARB011956-HO,2023,ARB,Rebate,"  41,646.28 ",Unconditional Rebate,NULL,21740,0540
121010013509586,6/2/2023,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MCOF001538-HO,2023,COF,รายการส่งเสริมการขาย,  382.68 ,Cooperate Coupons Support,NULL,21760,0560
121010013509763,6/2/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MARB014960-HO,2023,ARB,Rebate,"  6,658.71 ",Unconditional Rebate,NULL,21640,0440
121010013509918,6/2/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS006060-HO,2023,OTS,Sale Promotion Income,"  34,677.81 ",Other Promotion Service,NULL,21650,0450
121010013510203,6/2/2023,1100649,ซี.พี.เค.คิทเช่นคลาส บจก.,P1D02-MARB005520-HO,2023,ARB,Rebate,"  24,667.43 ",Unconditional Rebate,NULL,21310,0210
121010013512921,6/2/2023,6002733,โรจูคิส อินเตอร์เนชั่นแนล บมจ. (เวชสำอาง),P1D04-MARB015025-HO,2023,ARB,Rebate,"  2,500.75 ",Unconditional Rebate,NULL,21661,0461
121010013512922,6/2/2023,6002733,โรจูคิส อินเตอร์เนชั่นแนล บมจ. (เวชสำอาง),P1D04-MBRO010153-HO,2023,BRO,ค่าโฆษณา,"  5,558.02 ",Brochure Fee,NULL,21660,0460
121010013513023,6/2/2023,6003074,สยาม ไวเนอรี่คอมเมอร์เชี่ยล บจก.,P1D04-MANI006690-HO,2023,ANI,ส่วนลดพิเศษ,"  1,613.90 ",Anniversary,NULL,21650,0450
121010013513252,6/7/2023,7100520,อินทิเมสโซ่ บจก.,A1D02-MARB005843-HO,2023,ARB,Rebate,"  291,308.68 ",Unconditional Rebate,0220_Pause May 2023,21320,0220
121010013514060,6/8/2023,0400776,ครีเดนซ์ บจก.,P1D04-MARB015216-HO,2023,ARB,Rebate,"  2,280.81 ",Unconditional Rebate,NULL,21630,0430
121010013441022,4/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS011780-HO,2023,GCS,ส่วนลด,"  14,652.00 ",Guarantee GP/Compensation,Instore_Bro.4/23_(9-29 Mar 23)_HYP+BMK+FP+DP,21610,0410
121010013509588,6/2/2023,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MMMF001883-HO,2023,MMF,Sale Promotion Income,  382.68 ,Merchandise Marketing Fund,NULL,21760,0560
121010013509767,6/2/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MNIT002228-HO,2023,NIT,Entrance Fee,"  48,608.60 ",New Item,NULL,21640,0440
121010013509768,6/2/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MNST006629-HO,2023,NST,ส่วนลดพิเศษ,"  2,130.79 ",New Store Opening,NULL,21640,0440
121010013509770,6/2/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MRST004088-HO,2023,RST,ส่วนลดพิเศษ,"  1,065.39 ",Store Renovate,NULL,21640,0440
121010013509919,6/2/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN002442-HO,2023,SEN,รายการส่งเสริมการขาย,"  24,769.86 ",Seasonal Support,NULL,21650,0450
121010013511660,6/2/2023,0800811,เจ.ที.ที. บจก.,P1D05-MNRT002860-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,"  7,289.62 ",Non Return Discount,NULL,21760,0560
121010013515026,6/8/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MMMF005610-HO,2023,MMF,Sale Promotion Income,  531.63 ,Merchandise Marketing Fund,NULL,21610,0410
121010013515032,6/8/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MOTN000181-HO,2023,OTN,รายการส่งเสริมการขาย,  531.63 ,Other Promotion Support,NULL,21610,0410
121010013515906,6/8/2023,7100417,กิจการดี บจก.,P1D03-MMMF002654-HO,2023,MMF,Sale Promotion Income,"  174,639.32 ",Merchandise Marketing Fund,NULL,21250,0350
121010013437868,4/20/2023,1100649,ซี.พี.เค.คิทเช่นคลาส บจก.,P1D02-MARB003799-HO,2023,ARB,Rebate,"  48,724.13 ",Unconditional Rebate,NULL,21310,0210
121010013584336,7/24/2023,0400759,ครีเดนซ์ บจก.,A1D04-MGCS026800-HO,2023,GCS,ส่วนลด,"  2,360.00 ",Guarantee GP/Compensation,Instore_Bro.9/23_(8-28 Jun 23)_HYP+BMK+FP+DP,21672,0472
121010013584666,7/24/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,A1D04-MGCS026924-HO,2023,GCS,ส่วนลด,"  48,076.00 ",Guarantee GP/Compensation,Cat._IM 5/23 European food fair_(8 Jun-19 Jul 23),21610,0410
121010013584894,7/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS027003-HO,2023,GCS,ส่วนลด,"  42,688.00 ",Guarantee GP/Compensation,Instore_Bro.9/23_(8-28 Jun 23)_HYP+BMK+FP+DP,21610,0410
121010013586310,7/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS027535-HO,2023,GCS,ส่วนลด,"  24,860.00 ",Guarantee GP/Compensation,Bro.9/23_(8-28 Jun 23)_HYP+BMK+FP,21610,0410
121010013586514,7/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS027622-HO,2023,GCS,ส่วนลด,"  579,986.00 ",Guarantee GP/Compensation,Instore_Bro.9/23_(8-28 Jun 23)_HYP+BMK+FP+DP,21610,0410
121010013586990,7/24/2023,6003922,กัสตรอนอมเม่อ บจก.,A1D05-MGCS003367-HO,2023,GCS,ส่วนลด,"  2,220.00 ",Guarantee GP/Compensation,Instore_Bro.9/23_(8-28 Jun 23)_HYP+BMK+FP+DP,21720,0520
121010013511591,6/2/2023,6003922,กัสตรอนอมเม่อ บจก.,P1D05-MARB011941-HO,2023,ARB,Rebate,"  5,976.00 ",Unconditional Rebate,NULL,21720,0520
121010013511592,6/2/2023,6003922,กัสตรอนอมเม่อ บจก.,P1D05-MOTS001682-HO,2023,OTS,Sale Promotion Income,"  3,286.80 ",Other Promotion Service,NULL,21720,0520
121010013511659,6/2/2023,0800811,เจ.ที.ที. บจก.,P1D05-MARB012029-HO,2023,ARB,Rebate,"  8,747.54 ",Unconditional Rebate,NULL,21760,0560
121010013512038,6/2/2023,7001260,เบโค ไทย บจก.,P1D01-MARB001274-HO,2023,ARB,Rebate,"  33,620.70 ",Unconditional Rebate,NULL,21512,0112
121010013512041,6/2/2023,7001260,เบโค ไทย บจก.,P1D01-MMMF000980-HO,2023,MMF,Sale Promotion Income,"  22,413.80 ",Merchandise Marketing Fund,NULL,21512,0112
121010013512592,6/2/2023,0400607,ครีเดนซ์ บจก.,P1D04-MMMF005531-HO,2023,MMF,Sale Promotion Income,  222.12 ,Merchandise Marketing Fund,NULL,21630,0430
121010013512593,6/2/2023,0400607,ครีเดนซ์ บจก.,P1D04-MNRT002430-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,  66.63 ,Non Return Discount,NULL,21630,0430
121010013516976,6/8/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MCOF006763-HO,2023,COF,รายการส่งเสริมการขาย,  858.68 ,Cooperate Coupons Support,NULL,21640,0440
121010013518627,6/8/2023,7001260,เบโค ไทย บจก.,P1D01-MDTS000806-HO,2023,DTS,Data Sharing,"  1,937.60 ",Data Sharing Fee,NULL,21512,0112
121010013512919,6/2/2023,6002733,โรจูคิส อินเตอร์เนชั่นแนล บมจ. (เวชสำอาง),P1D04-MADP006517-HO,2023,ADP,Display,"  17,505.23 ",Display Fee,NULL,21661,0461
121010013512923,6/2/2023,6002733,โรจูคิส อินเตอร์เนชั่นแนล บมจ. (เวชสำอาง),P1D04-MBRO010154-HO,2023,BRO,ค่าโฆษณา,"  12,503.73 ",Brochure Fee,NULL,21661,0461
121010013441018,4/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS011778-HO,2023,GCS,ส่วนลด,  600.00 ,Guarantee GP/Compensation,Catalog_EDLP#2_(30 Mar-28 Jun 23)_HYP+BMK+FP,21610,0410
121010013441032,4/24/2023,7001537,เทค ทอยส์ บจก.,A1D02-MGCS001008-HO,2023,GCS,ส่วนลด,"  3,354.00 ",Guarantee GP/Compensation,Instore_Bro.4/23_(9-29 Mar 23)_HYP+BMK+FP+DP,21320,0220
121010013441042,4/24/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,A1D04-MGCS011788-HO,2023,GCS,ส่วนลด,"  10,778.00 ",Guarantee GP/Compensation,Instore_Bro.4/23_(9-29 Mar 23)_HYP+BMK+FP+DP,21610,0410
121010013441968,4/24/2023,7001260,เบโค ไทย บจก.,A1D01-MGCS001590-HO,2023,GCS,ส่วนลด,"  10,980.00 ",Guarantee GP/Compensation,Instore Promotion HL_(1-31 Mar 23)_HYP+BMK+FP,21512,0112
121010013589116,7/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS028613-HO,2023,GCS,ส่วนลด,"  4,307.82 ",Guarantee GP/Compensation,G1_Bro10 30th Anniversary#1_(29 Jun-19 Jul 23)_HYP,21610,0410
121010013513440,6/7/2023,7001537,เทค ทอยส์ บจก.,A1D02-MWPS001189-HO,2023,WPS,Sale Promotion Income,  833.34 ,Vendor Web Potal Service,0220_Vendor Web Portal Service May 2023,21320,0220
121010013513796,6/8/2023,6002796,เมก้า มีท บจก.,P1D05-MARB012414-HO,2023,ARB,Rebate,"  514,895.40 ",Unconditional Rebate,NULL,21710,0510
121010013515025,6/8/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MBRO010316-HO,2023,BRO,ค่าโฆษณา,"  4,955.04 ",Brochure Fee,NULL,21630,0430
121010013515033,6/8/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MOTN000182-HO,2023,OTN,รายการส่งเสริมการขาย,  174.43 ,Other Promotion Support,NULL,21620,0420
121010013447845,4/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS014375-HO,2023,GCS,ส่วนลด,"  16,137.00 ",Guarantee GP/Compensation,Bro.4/23_(9-29 Mar 23)_BCM,21610,0410
121010013447847,4/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS014376-HO,2023,GCS,ส่วนลด,"  40,000.00 ",Guarantee GP/Compensation,OI Additional Page Bro.5/23_(30 Mar-19 Apr 23)_HYP,21610,0410
121010013449239,4/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS014901-HO,2023,GCS,ส่วนลด,  900.00 ,Guarantee GP/Compensation,Bro.4/23_(9-29 Mar 23)_HYP+BMK+FP,21610,0410
121010013450761,4/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS015484-HO,2023,GCS,ส่วนลด,"  6,980.00 ",Guarantee GP/Compensation,Bro.5/23_(30 Mar-19 Apr 23)_HYP+BMK+FP,21610,0410
121010013450767,4/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS015487-HO,2023,GCS,ส่วนลด,"  3,186.00 ",Guarantee GP/Compensation,Line DF+FF_(27 Mar-2 Apr 23)_BCM,21610,0410
121010013444116,4/24/2023,7001260,เบโค ไทย บจก.,A1D01-MGCS001637-HO,2023,GCS,ส่วนลด,"  3,252.00 ",Guarantee GP/Compensation,Line GNM Promotion_(6-12 Apr 23)_HYP+BMK,21512,0112
121010013515018,6/8/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MADP006645-HO,2023,ADP,Display,  348.86 ,Display Fee,NULL,21620,0420
